,image_id,question,question_id
6322,316001,"Based on the shadows, is it most likely mid-day or afternoon?",316001003
6323,316001,What is the zebra doing?,316001004
6324,316001,What is the name of the largest animal in this scene?,316001005
6325,316001,Are there any trees in this picture?,316001006
6326,132874,How many hot dogs are there in the picture?,132874000
6327,132874,What is the food sitting on?,132874001
6328,132874,How many hot dog are there?,132874002
6329,132874,How many hot dogs are there?,132874003
6330,132874,Has a bite been taken out of the hot dog?,132874004
6331,132874,What is the first name on the poster in the background?,132874005
6332,395019,Could you get bacon from this animal?,395019000
6333,395019,What type of animal is in this picture?,395019001
6334,395019,What is the animal laying on?,395019002
6335,1804,What is on their shirts?,1804000
6336,1804,Is she wearing glasses?,1804001
6337,1804,What food are they eating?,1804002
6338,132878,Where is the train going?,132878000
6339,132878,Is this train moving?,132878001
6340,132878,What is the color on the front of the train?,132878002
6341,84683,What is flying above the beach?,84683000
6342,84683,What is the rock formation on the beach called?,84683001
6343,84683,Is it safe for humans to drink this water?,84683002
6344,526098,Why is the girl so dressed up?,526098000
6345,526098,Does the boy have a number?,526098001
6346,526098,Is this a toy store?,526098002
6347,1811,What is on top of the obstacle?,1811000
6348,1811,Do you see graffiti?,1811001
6349,1811,What is he doing?,1811002
6350,1813,What color is the plate?,1813000
6351,1813,What is on top  of the plate?,1813001
6352,1813,What kind of food is this?,1813002
6353,395030,Is this meal intended for children?,395030000
6354,395030,What character is featured on this bento box?,395030001
6355,395030,Is this food?,395030002
6356,1815,What color is the man's shirt?,1815000
6357,1815,Who is the manufacture of the players clothing?,1815001
6358,1815,What is the person doing?,1815002
6359,1815,What sport is being played?,1815003
6360,1815,What color is the racket?,1815004
6361,132888,How many people are at the table in foreground?,132888000
6362,132888,Has the group's food arrived yet?,132888001
6363,132888,What color are the plates?,132888002
6364,526105,What type of cooking pan is this?,526105000
6365,526105,How many pizzas are in the photo?,526105001
6366,526105,What is the most Americanized thing in this picture?,526105002
6367,526105,Is there cheese on the pizza?,526105003
6368,526105,What number of cheese shreds are in this picture?,526105004
6369,1822,What might be used to cool the room's temperature?,1822000
6370,1822,Is this a living room?,1822001
6371,1822,Does the furniture look comfortable?,1822002
6372,1822,How many windows are there?,1822003
6373,395039,What color are this person's pants?,395039000
6374,395039,Is there a tree in this picture?,395039001
6375,395039,What kind of hat is this person wearing?,395039002
6376,395040,What type of event is the skier participating in?,395040000
6377,395040,What are the blue things behind the skier?,395040001
6378,395040,What is the number on this person?,395040002
6379,459056,Is this man wearing a black shirt?,459056000
6380,459056,What room is it?,459056001
6381,459056,Is the bed made?,459056002
6382,459056,What type of material is the bed made out of?,459056003
6383,459056,Does the room have a sloping ceiling?,459056004
6384,263970,IS the sun coming down?,263970000
6385,263970,Is there snow?,263970001
6386,263970,Is he carrying skis?,263970002
6387,132902,Is this a hotel?,132902000
6388,132902,How many pillows are visible on the bed?,132902001
6389,132902,What color is the bedroom wall?,132902002
6390,132902,Is the bed neat?,132902003
6391,132902,How many pictures on the wall?,132902004
6392,132902,How many beds are in the picture?,132902005
6393,132902,Is the lamp on?,132902006
6394,132902,Are there 7 pillows?,132902007
6395,395050,What breed of large animal is this?,395050000
6396,395050,Which animal has horns?,395050001
6397,395050,Is this a painting?,395050002
6398,132908,Is this a tour bus?,132908000
6399,132908,How many wheels are on the bus?,132908001
6400,132908,Where is this bus going?,132908002
6401,132908,Which side is the driver?,132908003
6402,132908,Are there buildings in the picture?,132908004
6403,132908,Where is the bus parked?,132908005
6404,132908,Is this a bus?,132908006
6405,132908,What color is the bus in the picture?,132908007
6406,132908,Is this bus part of a transportation line?,132908008
6407,1837,How many hold skateboards?,1837000
6408,1837,Is the photo black and white?,1837001
6409,1837,How many people are there?,1837002
6410,1837,What are the boys holding?,1837003
6411,132913,How many waves are breaking?,132913000
6412,132913,What color is the water?,132913001
6413,132913,Who took this photo?,132913002
6414,263989,How many people are playing?,263989000
6415,263989,How many feet are on the ground?,263989001
6416,263989,Did he catch the frisbee?,263989002
6417,263989,What are the items in the air?,263989003
6418,263989,What is this kid playing with?,263989004
6419,263989,What surface are they playing on?,263989005
6420,263989,What are they playing?,263989006
6421,263993,Why is the animal on the beach?,263993000
6422,263993,What animal is in this sense?,263993001
6423,263993,Is there a plane there?,263993002
6424,263993,How many animals are shown?,263993003
6425,263995,Is there a rural or urban area?,263995000
6426,263995,Is there a taxi in this image?,263995001
6427,263995,How many plants are on the right?,263995002
6428,263995,What are the police riding on?,263995003
6429,263995,How many inches did it rain?,263995004
6430,263995,How many trees can you see?,263995005
6431,263995,Is there a furniture store pictured?,263995006
6432,263995,How many bicycles are in this scene?,263995007
6433,263995,What vehicle can be seen?,263995008
6434,22154,What is the man holding?,22154000
6435,22154,Is the woman waving?,22154001
6436,22154,What kind of car are they on?,22154002
6437,175072,What color is his jacket?,175072000
6438,175072,Have any vehicles been on the snow?,175072001
6439,175072,What is the skier wearing on their back?,175072002
6440,175072,What is the person doing?,175072003
6441,175072,What are these people wearing?,175072004
6442,175072,Is the person walking alone?,175072005
6443,175072,Is it cold outside?,175072006
6444,264005,What is the season outside?,264005000
6445,264005,How many toes do you see?,264005001
6446,264005,Is the door open?,264005002
6447,264005,Is this a sunny room?,264005003
6448,264005,Is it day time?,264005004
6449,264005,What is the main color?,264005005
6450,264005,Is the light on?,264005006
6451,264005,Are the blinds open?,264005007
6452,264005,Is the person on the bed real?,264005008
6453,264005,What is sitting on the table next to the bed?,264005009
6454,264005,Is the bedroom messy?,264005010
6455,264005,Why is the room so dark?,264005011
6456,264005,Is there an electrical outlet?,264005012
6457,264005,Is it a sunny day?,264005013
6458,264005,Where is a barefoot?,264005014
6459,264005,Are the doors closed?,264005015
6460,264005,Is the sunlight bright enough to read by?,264005016
6461,264005,Is it day or night outside?,264005017
6462,264005,How many beds are in this room?,264005018
6463,264005,How many windows are there?,264005019
6464,264005,What is visible outside the window?,264005020
6465,264005,Is the light on or off?,264005021
6466,264005,What can be seen outside the windows?,264005022
6467,264005,Is the window open or closed?,264005023
6468,264005,How many windows do you see?,264005024
6469,264005,Is the door close?,264005025
6470,264005,How many pieces of wood furniture is visible?,264005026
6471,264005,What is the building across the street made out of?,264005027
6472,264005,What kind of room is this?,264005028
6473,264005,What is the gender of the person in the mirror?,264005029
6474,264005,Was this photo taken in New York City?,264005030
6475,264005,Where is the stool?,264005031
6476,132935,Which animals are these?,132935000
6477,132935,Are there any houses seen?,132935001
6478,132935,Which animals are standing?,132935002
6479,132935,What are the zebras heads pointing towards?,132935003
6480,395080,What color are the stripes on his board?,395080000
6481,395080,What color are the kids shoes?,395080001
6482,395080,What is on the ground?,395080002
6483,395080,What is the person holding in their hands?,395080003
6484,395080,Which direction is the skier leaning?,395080004
6485,395080,What sport is shown?,395080005
6486,395080,What is this person doing?,395080006
6487,218765,What is on the car?,218765000
6488,218765,What color is the truck?,218765001
6489,218765,How many people in the picture?,218765002
6490,218765,What kind of vehicle is picture?,218765003
6491,218765,What is the skateboarder leaping over?,218765004
6492,132944,Is the man the owner of the bike?,132944000
6493,132944,What color is the photo?,132944001
6494,132944,Is the man jaywalking?,132944002
6495,132944,What is outside of the trash can?,132944003
6496,132944,What year was this brand of bike made?,132944004
6497,264018,Is that a modern television?,264018000
6498,264018,Is a bowling game on TV?,264018001
6499,264018,What furniture is facing the television?,264018002
6500,264018,How does it look outside?,264018003
6501,264018,Is the TV on?,264018004
6502,264018,What is on the counter?,264018005
6503,264019,How many birds are there?,264019000
6504,264019,What color are the leaves?,264019001
6505,264019,Is the bird blue?,264019002
6506,264019,Is that bird sitting on a branch?,264019003
6507,395092,How many balloon floats are there?,395092000
6508,395092,Are there airplanes in this picture?,395092001
